num,title,image,label
8779,“鸟中大熊猫”黑鹳连续三年造访蒙格罕山自然保护区,images/real_news_image/3732.jpg,0
8780,7月24日早报,images/real_news_image/9185.jpg,0
8781,明天早上四点杭州飞机洒消毒药水，大家别出门,images/fake_news_image/8608.jpg,1
8782,中国足协官员在俄罗斯大吃大喝,images/fake_news_image/7194.jpg,1
8783,中新健康丨毕业季，王辰寄语协和学子：医学是块“合金钢”,images/real_news_image/10681.jpg,0
8784,食物放冰箱放多久都不会坏,images/fake_news_image/3815.jpg,1
8785,天津一化工厂突发火灾 已造成7人受伤,images/real_news_image/11165.jpg,0
8786,中国成功发射北京三号B星,images/real_news_image/9625.jpg,0
8787,发热内衣会生热,images/fake_news_image/2835.jpg,1
8788,“中国魔方”的治沙奇迹：让沙漠倒退20公里,images/real_news_image/13894.jpg,0
8789,以“纬度”为径探寻中国之美 点燃农文旅融合新引擎,images/real_news_image/6885.jpg,0
8790,“改变现在开始！”英国工党党首斯塔默宣布赢得议会下院选举,images/real_news_image/10440.jpg,0
8791,对美国主流变异株无效！阿斯利康新冠中和抗体紧急使用授权被FDA撤回,images/real_news_image/5045.jpg,0
8792,第十三届中部博览会将于5月31日至6月2日在湖南长沙举办,images/real_news_image/14544.jpg,0
8793,证监会发布实施《监管规则适用指引—发行类第10号》,images/real_news_image/14410.jpg,0
8794,黄河壶口瀑布现彩虹通天美景,images/real_news_image/7813.jpg,0
8795,“德黑兰在哭泣”：莱希下葬，伊朗政局将迎下一个关键节点？,images/real_news_image/13637.jpg,0
8796,公安部公布10起“飙车炸街”典型案例,images/real_news_image/12825.jpg,0
8797,台青新农人“宓小妹”：寻找心中“附近的远方”,images/real_news_image/4402.jpg,0
8798,取消入境后测核酸等措施该怎样监测新毒株的输入？专家解释,images/real_news_image/5096.jpg,0
8799,印尼富豪婚礼迎娶8位老婆,images/fake_news_image/5602.jpg,1
8800,万物皆可拆吸粉200万 95后女孩成为“拆解装裱师”,images/real_news_image/4360.jpg,0
8801,第78届联合国大会协商一致通过中国提出的设立文明对话国际日决议,images/real_news_image/12420.jpg,0
8802,可用火烤翡翠镯子验真伪,images/fake_news_image/7284.jpg,1
8803,外媒：以军在约旦河西岸袭击中打死6名巴勒斯坦人,images/real_news_image/12177.jpg,0
8804,广东梅大高速路面塌方：救援持续进行 献血站挤满人,images/real_news_image/15409.jpg,0
8805,全球变暖 格陵兰岛冰盖大面积融化,images/real_news_image/3456.jpg,0
8806,航拍雪后箭扣长城 银装素裹云雾笼罩,images/real_news_image/3016.jpg,0
8807,中新健康丨我国儿童肺炎链球菌疫苗接种率低 因为太贵？,images/real_news_image/10076.jpg,0
8808,云南出现车祸，多具尸体直接排列在公路上,images/fake_news_image/7195.jpg,1
8809,吃火锅+喝冰饮，对身体无碍,images/fake_news_image/9355.jpg,1
8810,证监会：加大对首恶和关键少数惩戒力度,images/real_news_image/14412.jpg,0
8811,南京明孝陵蜡梅绽放吸引游客,images/real_news_image/13967.jpg,0
8812,世界羽联秘书长：中国队主场作战士气高 或会捧回汤尤杯,images/real_news_image/15519.jpg,0
8813,专家：“通关”利好香港经济 料全年楼价升10%,images/real_news_image/4340.jpg,0
8814,"糖友应该怎么吃,少吃碳水化合物就万事大吉了",images/fake_news_image/9032.jpg,1
8815,家长看过来！近视矫正方法有哪些？暑假期间，家长应如何引导孩子科学用眼？| 时令节气与健康,images/real_news_image/8699.jpg,0
8816,吃了催熟的西红柿对身体有害,images/fake_news_image/4929.jpg,1
8817,福建龙岩：找到3名防汛巡查中落水失联干部 均无生命体征,images/real_news_image/2995.jpg,0
8818,巴基斯坦洪灾已致900多人死亡 国家进入紧急状态,images/real_news_image/9593.jpg,0
8819,中国海警依法驱离日非法进入我钓鱼岛领海船只,images/real_news_image/10502.jpg,0
8820,印尼渔民发现斯里维加亚王国宝藏 纷纷探险穆西河,images/real_news_image/11297.jpg,0
8821,城市、小区大范围喷洒消毒防止病毒传播是否有效和必要,images/fake_news_image/4416.jpg,1
8822,用嘴巴呼吸会让人变丑,images/fake_news_image/4041.jpg,1
8823,新加坡今年首个来琼入境旅游团抵达海口,images/real_news_image/6296.jpg,0
8824,77小时的奋战——湖南华容县洞庭湖团洲垸决口抢险封堵回眸,images/real_news_image/10155.jpg,0
8825,“假新闻”全球泛滥 人人喊打需出硬招,images/fake_news_image/2816.jpg,1
8826,“抗糖”的生活方式真的健康,images/fake_news_image/4467.jpg,1
8827,中国与新加坡宣布实质性完成自贸协定升级后续谈判,images/real_news_image/6474.jpg,0
8828,中使馆提醒赴韩整容中国公民：严防黑作坊和“幽灵手术”陷阱,images/real_news_image/6650.jpg,0
8829,陕西纸匠坚守蔡伦造纸技艺：唯愿1900余年前的蔡侯纸“长存”,images/real_news_image/4184.jpg,0
8830,约翰霍普金斯大学否认发布过美国疫情数据,images/fake_news_image/5403.jpg,1
8831,（财经天下）美联储降息将至？,images/real_news_image/8368.jpg,0
8832,美国仇恨犯罪何时休？非裔成主要受害者 趋势令人不安,images/real_news_image/11345.jpg,0
8833,推动高质量发展·权威发布｜新疆：今年力争粮食产量再增加20亿斤以上,images/real_news_image/13963.jpg,0
8834,广西姑娘新西兰蹦极“没绑绳”,images/fake_news_image/7207.jpg,1
8835,奥运抽签：凡晨组合落入死亡之组，陈雨菲何冰娇同半区,images/real_news_image/9924.jpg,0
8836,浙江县域观察：“超市经济”如何“闯出”大山？,images/real_news_image/15396.jpg,0
8837,高价找机构帮填高考志愿真的有必要吗？,images/real_news_image/11459.jpg,0
8838,俄客机要从委内瑞拉运走20吨黄金,images/fake_news_image/7042.jpg,1
8839,“吃谷”的年轻人,images/real_news_image/9027.jpg,0
8840,（改革进行时）从人民币国际化稳步推进看金融双向开放,images/real_news_image/10414.jpg,0
8841,水利部和中国气象局联合发布橙色山洪灾害气象预警,images/real_news_image/11905.jpg,0
8842,商务部：有关“产能过剩”的炒作毫无道理 中方坚决反对,images/real_news_image/16123.jpg,0
8843,2023年中国铁路暑运启动,images/real_news_image/8202.jpg,0
8844,叮咚买菜开始大裁员，而且“核心部门最高裁50%”“强制给前置仓服务站员工排休”“裁员人数已经过万”,images/fake_news_image/6422.jpg,1
8845,塞尔维亚华商兄弟：走出“70号”市场闯出新天地,images/real_news_image/7525.jpg,0
8846,这个节骨眼又出现了感冒、发烧的症状，是新冠,images/fake_news_image/8877.jpg,1
8847,“桃养人，杏伤人”?这种说法真的有科学依据,images/fake_news_image/4254.jpg,1
8848,（改革进行时）京津冀协同发展：三年方案明确，蓄势再发力,images/real_news_image/7223.jpg,0
8849,“2023天津北辰区小学招生简章汇总”,images/fake_news_image/8823.jpg,1
8850,强降雨造成国道G318线四川雅江段断道,images/real_news_image/12105.jpg,0
8851,降糖新药华堂宁获批，拜耳建立糖尿病全病程管理模式,images/real_news_image/4903.jpg,0
8852,“五一”假期宁夏累计接待国内游客561.58万人次,images/real_news_image/15143.jpg,0
8853,莫高窟真的会消失吗？,images/real_news_image/6498.jpg,0
8854,"健康信息何以频频蛊惑人心,如何破解",images/fake_news_image/2954.jpg,1
8855,对于下阶段CPI走势有何预判？国家统计局回应,images/real_news_image/14251.jpg,0
8856,国防部：中国军队历来不信邪不怕鬼不怕压,images/real_news_image/8990.jpg,0
8857,“一夫多妻可以生育三个子女”,images/fake_news_image/9385.jpg,1
8858,患心脑血管等基础病老人更应接种疫苗,images/real_news_image/4870.jpg,0
8859,据传“羞辱阵亡俄军士兵母亲”的乌克兰武装分子被俘,images/fake_news_image/6237.jpg,1
8860,汪文斌：中方现已做好接返大熊猫“丫丫”回国的各项准备,images/real_news_image/3994.jpg,0
8861,国家防总维持防汛和抗旱四级应急响应,images/real_news_image/11840.jpg,0
8862,献血不会传染疾病 一人一针确保安全,images/fake_news_image/2980.jpg,1
8863,国家减灾委、应急管理部发布5月份全国自然灾害风险形势,images/real_news_image/6038.jpg,0
8864,两部门：确保2024年底前将符合条件的村卫生室纳入医保定点管理,images/real_news_image/8524.jpg,0
8865,报告：遗嘱人平均年龄持续下降 30岁立遗嘱人数占三成,images/real_news_image/4587.jpg,0
8866,向南水北调源头偷排污水，一查到底绝不姑息,images/real_news_image/6116.jpg,0
8867,产品更新换代为高质量发展持续注入动力,images/real_news_image/8424.jpg,0
8868,喝白酒能有效预防新冠,images/fake_news_image/7962.jpg,1
8869,（聚焦海峡论坛）台湾舆论关注海峡论坛：增进交流 积累善意,images/real_news_image/11777.jpg,0
8870,为了，我把已经收起来的清凉油又翻了出来……          ,images/fake_news_image/5116.jpg,1
8871,两部门：对城市公交企业更新新能源城市公交车及更换动力电池，给予定额补贴,images/real_news_image/8440.jpg,0
8872,商务部：中国对锑等相关物项出口管制不针对任何特定国家地区,images/real_news_image/7044.jpg,0
8873,“猎鹰号”硬气膜实验室助力扬州核酸检测,images/real_news_image/11861.jpg,0
8874,中新网评：劳动节致敬奋斗者，每一滴汗水都值得铭记,images/real_news_image/15440.jpg,0
8875,中国部署做好汛期高速公路等基础设施灾害风险隐患排查处置,images/real_news_image/15293.jpg,0
8876,南京某企业一韩国籍员工确诊新冠,images/fake_news_image/8156.jpg,1
8877,44个新冠病毒抗原检测试剂已获批：产品全名单公布,images/real_news_image/5233.jpg,0
8878,甘肃天梯山石窟将建壁画博物馆：“分居”文物迎“团圆”,images/real_news_image/4428.jpg,0
8879,探访广州海珠封闭管理区,images/real_news_image/12546.jpg,0
8880,高处不胜“震”——抖动的赛格大厦是危楼,images/fake_news_image/3983.jpg,1
8881,国家防总针对京津冀启动防汛四级应急响应,images/real_news_image/8627.jpg,0
8882,深中通道正式通车,images/real_news_image/10782.jpg,0
8883,中国足协原副主席李毓毅因受贿罪一审被判有期徒刑11年,images/real_news_image/7368.jpg,0
8884,鸟瞰镶嵌在金色沙漠中的“地球心脏”,images/real_news_image/10026.jpg,0
8885,传说中的“水鬼”被活捉,images/fake_news_image/3528.jpg,1
8886,57岁移民美国20年的华裔李建军纵火被FBI逮捕,images/fake_news_image/6553.jpg,1
8887,人老了眼花是正常现象,images/fake_news_image/8885.jpg,1
8888,【香江洋面孔】印度裔收藏家：用“老物件”向世界讲述香港蝶变,images/real_news_image/5945.jpg,0
8889,联大通过涉巴勒斯坦入联决议 中方：这反映了国际社会人心所向,images/real_news_image/14604.jpg,0
8890,世界最长树顶漫步栈道在瑞士亮相,images/real_news_image/12217.jpg,0
8891,教育部：拟同意设置康复大学等24所本科高等学校,images/real_news_image/14433.jpg,0
8892,“世园经济”助力成都花卉产业“一路生花”,images/real_news_image/14703.jpg,0
8893,中消协点名黄金销售店铺关门跑路,images/real_news_image/14921.jpg,0
8894,（杭州亚运会）中国选手包揽女子铅球冠亚军,images/real_news_image/7659.jpg,0
8895,实时分析表现、增强观赛体验……AI将如何改变体育赛事？,images/real_news_image/15554.jpg,0
8896,大量结晶的蜂蜜不一定掺了白糖          ,images/fake_news_image/5176.jpg,1
8897,美军舰大火持续受伤人数上升 舰体浓烟滚滚,images/real_news_image/15412.jpg,0
8898,人这一辈子，一定要去一趟巴丹吉林沙漠！,images/real_news_image/8364.jpg,0
8899,科学家在南极洲观测日食,images/real_news_image/3172.jpg,0
8900,海南省海口市委原常委、市政府原副市长鞠磊被开除党籍,images/real_news_image/7250.jpg,0
8901,保定市博野县出现疑似人贩子,images/fake_news_image/6951.jpg,1
8902,我国新增全球独角兽500强企业数居世界首位,images/real_news_image/10282.jpg,0
8903,海南文昌：不得直接对观看火箭发射收取费用,images/real_news_image/15537.jpg,0
8904,黄河大合唱火出圈，兰州迎接“泼天流量”,images/real_news_image/14942.jpg,0
8905,花岗岩泡澡能预防新型冠状病毒 ,images/fake_news_image/4402.jpg,1
8906,辉瑞科学家警告每周都要接种疫苗,images/fake_news_image/5595.jpg,1
8907,吃早餐危险、薯条治脱发,images/fake_news_image/4839.jpg,1
8908,冬日阿拉克湖：雪山下的天然“调色盘”,images/real_news_image/7280.jpg,0
8909,用人单位“巧躲”员工加班费，巧成拙！,images/real_news_image/2974.jpg,0
8910,哪些“隐形脂肪”含量高的食物，会让你悄悄长胖？,images/real_news_image/14362.jpg,0
8911,小磨香油滴在鼻孔，可以阻断一切的流感和瘟疫传染,images/fake_news_image/8625.jpg,1
8912,2025年第九届亚冬会组委会向19国（地区）奥委会发出参赛邀请,images/real_news_image/12863.jpg,0
8913,成都两名高度疑似感染者私自离开华西医院,images/fake_news_image/8573.jpg,1
8914,内蒙古兴安盟那达慕开幕 感受赛场策马奔腾,images/real_news_image/7974.jpg,0
8915,经济新方位：民营经营主体占比进一步提高,images/real_news_image/10313.jpg,0
8916,这个药获批，但不是想减肥就能用,images/real_news_image/11079.jpg,0
8917,（身边的变化）中蒙边境数千牧民的“电力保姆”： 二十年见证边疆变化,images/real_news_image/8093.jpg,0
8918,国家金融监管总局推动国有大型保险集团发挥头雁作用成效初显,images/real_news_image/12109.jpg,0
8919,高价无菌鸡蛋可以安全食用,images/fake_news_image/3964.jpg,1
8920,图片：深圳疫情严重，密接的小猫咪被关在隔离棚,images/fake_news_image/7987.jpg,1
8921,清水洗面条，残留的胶状物是塑化剂,images/fake_news_image/3357.jpg,1
8922,啤酒肚就是喝啤酒造成的,images/fake_news_image/4277.jpg,1
8923,【中国足球再出发】重新出发的中国足球，离不开从未改变的热爱,images/real_news_image/4054.jpg,0
8924,湖北湖南安徽江苏等地有强降雨,images/real_news_image/10945.jpg,0
8925,12月29日起15天内，所有外来人员必须返乡,images/fake_news_image/9995.jpg,1
8926,“中国文化产业第一展”深圳文博会开幕,images/real_news_image/13670.jpg,0
8927,四川天全：野生大熊猫两次在同一棵树上“作标记”,images/real_news_image/6336.jpg,0
8928,中德交通论坛第二次会议在柏林举行,images/real_news_image/13801.jpg,0
8929,降温喷雾安全又可靠，可以随时随地喷,images/fake_news_image/3936.jpg,1
8930,岸田文雄向靖国神社供奉“玉串料” 外交部回应,images/real_news_image/7562.jpg,0
8931,2022年中国网络文学亚洲海外市场规模达16亿元人民币,images/real_news_image/5551.jpg,0
8932,草甘膦和人类癌症有关系,images/fake_news_image/7359.jpg,1
8933,检察机关依法分别对苏静中、路军、黄勇、段会全提起公诉,images/real_news_image/6686.jpg,0
8934,香港绣娘内地缝制“甜蜜事业”：金丝银线綉嫁衣,images/real_news_image/9273.jpg,0
8935,降雪过量危害大，“瑞雪”才能“兆丰年”          ,images/fake_news_image/4793.jpg,1
8936,中国驻德国使馆就德方借网络安全问题公开指责中方表明严正立场,images/real_news_image/8420.jpg,0
8937,第62届全国制药机械博览会将于5月举办,images/real_news_image/4807.jpg,0
8938,全球首次民企登月计划宣告失败 私企登月为何如此艰难,images/real_news_image/2946.jpg,0
8939,吃外卖血浆变猪油、融雪剂伤眼…… ,images/fake_news_image/4831.jpg,1
8940,上海半夜全面消杀，明天早上别开窗,images/fake_news_image/8088.jpg,1
8941,杭州警方：两男子因租房问题与房东母子互殴，4人均被行拘,images/real_news_image/14394.jpg,0
8942,友情提醒”：称首批行人闯红灯抓拍设备已经安装到位并开始运行，闯红灯过马路将被抓拍，人脸识别后，罚单会被直接寄往家里，罚款至少50元。,images/fake_news_image/6625.jpg,1
8943,越南官宣正式废除户籍制度,images/fake_news_image/5392.jpg,1
8944,40℃！南方大范围高温持久续航 大城市高温日历看哪里热力值拉满,images/real_news_image/9607.jpg,0
8945,2024亚州宠物展：奇异“萌”宠出没,images/real_news_image/6899.jpg,0
8946,高温持续影响10余省，还要热多久？,images/real_news_image/11473.jpg,0
8947,上海有志愿者倒卖香烟日赚一万,images/fake_news_image/9249.jpg,1
8948,电动自行车超标电池售卖乱象：线下门店称可订购,images/real_news_image/8150.jpg,0
8949,青铜器如何修旧如旧？记者跟着“文物医生”学做“手术”,images/real_news_image/14200.jpg,0
8950,评论：台湾“名嘴”不应成为离间两岸同胞的“毒嘴”,images/real_news_image/14225.jpg,0
8951,中新真探：跷二郎腿会导致静脉曲张吗？,images/real_news_image/7333.jpg,0
8952,太美了！北京橙粉色晚霞染红天际,images/real_news_image/2841.jpg,0
8953,松花江进入流冰期 冰排簇簇流过哈尔滨,images/real_news_image/13138.jpg,0
8954,这些水果可以热着吃 合理加热让你冬天放心吃水果          ,images/fake_news_image/4784.jpg,1
8955,山西加大流量为永定河生态补水 今年预计达2.55亿立方米,images/real_news_image/15794.jpg,0
8956,“笑到肚子疼”是因为太开心,images/fake_news_image/10171.jpg,1
8957,视觉盛宴！欧洲南方天文台拍摄炫目星空,images/real_news_image/12159.jpg,0
8958,外媒：美英军队对也门荷台达省发动联合空袭,images/real_news_image/7769.jpg,0
8959,"白酒抗癌,雾化危害比输液大,红心柚子是染色的",images/fake_news_image/2938.jpg,1
8960,长江中下游地区将进入降雨间歇期 东北华北多雷雨天气,images/real_news_image/10667.jpg,0
8961,“校长爷爷”陈洪强：执教29年用真心做学生们的“大朋友”,images/real_news_image/4305.jpg,0
8962,精致美味的法餐里有虫子？经手厨师表示很满意,images/real_news_image/12564.jpg,0
8963,泽连斯基：乌克兰将从波兰获得200辆装甲运兵车,images/real_news_image/4045.jpg,0
8964,2024年夏季达沃斯论坛闭幕  探寻世界经济增长新动能,images/real_news_image/11010.jpg,0
8965,直击洪水过后的吉林“木耳小镇”：忙碌中重建生活,images/real_news_image/8336.jpg,0
8966,打破进口依赖，事关健康！碳-14供应将全面国产化,images/real_news_image/16382.jpg,0
8967,辜海燕、齐勇凯将担任巴黎残奥会开幕式中国代表团旗手,images/real_news_image/6773.jpg,0
8968,白酒放冰箱冷冻室能制作75%的酒精,images/fake_news_image/6800.jpg,1
8969,昨晚虹口龙之梦有人坠楼,images/fake_news_image/7223.jpg,1
8970,男子造谣“天津已确诊700例”：行拘10日,images/fake_news_image/9148.jpg,1
8971,中国安排3000亿元加力支持大规模设备更新和消费品以旧换新,images/real_news_image/8927.jpg,0
8972,丽江通报“导游威胁游客”：问题属实，将严肃处理,images/real_news_image/4322.jpg,0
8973,上海杨浦一居委会倒卖云南捐赠物资,images/fake_news_image/8056.jpg,1
8974,使用隔离霜可以防电脑辐射,images/fake_news_image/4466.jpg,1
8975,世卫配合拜登修改新冠测试指南,images/fake_news_image/5837.jpg,1
8976,武汉城管被曝殴打摊贩 实为环卫与园林人员打斗,images/fake_news_image/3626.jpg,1
8977,浦东祝桥镇营前村列为中风险地区 商家运送物资至村口,images/real_news_image/14389.jpg,0
8978,干饭人干饭魂 看看各国宇航员的“太空外卖”菜单,images/real_news_image/12398.jpg,0
8979,【澜湄印象】澜湄国家话碳汇 共创美好澜湄,images/real_news_image/12866.jpg,0
8980,华北东部东北地区等地有较强降水 江南华南等地有分散性暴雨,images/real_news_image/7429.jpg,0
8981,上热搜！上海老字号国货蜂花要倒闭,images/fake_news_image/6438.jpg,1
8982,黄果树瀑布流量创2020年入汛新高,images/real_news_image/14913.jpg,0
8983,欧盟将对自中国进口的电动汽车加征关税 国家发改委回应,images/real_news_image/11629.jpg,0
8984,视频显示泽连斯基和乌4名政府官员出现在别尔哥罗德,images/fake_news_image/5990.jpg,1
8985,青藏高原已整体实现碳中和,images/real_news_image/7324.jpg,0
8986,重庆江北国际机场被封,images/fake_news_image/9235.jpg,1
8987,中国县城游受追捧 旅游市场下沉化趋势明显,images/real_news_image/15115.jpg,0
8988,"马桶水箱洁厕块蓝水回流供水管,会致癌",images/fake_news_image/3377.jpg,1
8989,是药三分毒，这个药准字号的维生素AD能给孩子长期吃,images/fake_news_image/4589.jpg,1
8990,辽宁辽阳兰河河道塌陷面积约500平方米 未造成人员伤亡,images/real_news_image/6907.jpg,0
8991,中国海警局新闻发言人就菲律宾侵闯仁爱礁发表谈话,images/real_news_image/11707.jpg,0
8992,台湾咖啡师遇见百年老宅 打造乡村文创留住青年,images/real_news_image/4065.jpg,0
8993,南京自来水采用上限标准加氯消毒,images/fake_news_image/6844.jpg,1
8994,联合国秘书长接受专访：特朗普改变世界认知,images/fake_news_image/5923.jpg,1
8995,泡汤的真真假假 你要知道的“泉”在这里          ,images/fake_news_image/4758.jpg,1
8996,香港庆祝奥运健儿凯旋 李家超：香港健儿有能力在国际体坛争一席位,images/real_news_image/7130.jpg,0
8997,长期戴眼镜，眼睛会凸变成“金鱼眼”,images/fake_news_image/3714.jpg,1
8998,遇见福建：边关宴里的烟火气,images/real_news_image/12328.jpg,0
8999,芬兰女议员在欧安会议上对俄罗斯代表团“竖中指”,images/fake_news_image/6012.jpg,1
9000,@爱斗图的朋友们，当心表情包变“侵权包”,images/real_news_image/15900.jpg,0
9001,中国女排12人出征世联赛总决赛 张常宁领衔朱婷缺席,images/real_news_image/11580.jpg,0
9002,可可西里藏羚羊开启2024年度迁徙产仔季,images/real_news_image/15034.jpg,0
9003,温州苍南矾山 从“世界矾都”到文化旅游胜地,images/real_news_image/6963.jpg,0
9004,高压电线下真的不能打手机,images/fake_news_image/4280.jpg,1
9005,木耳泡久了会产生毒素,images/fake_news_image/3810.jpg,1
9006,四川部分景区关闭、春节活动调整,images/fake_news_image/9711.jpg,1
9007,关节炎是直接冻出来的,images/fake_news_image/2953.jpg,1
9008,新质生产力十问十答｜发展新质生产力如何分好“蛋糕”？,images/real_news_image/11466.jpg,0
9009,“五个一百” | 看见了不起的她,images/real_news_image/5986.jpg,0
9010,湖北随州发现新冠肺炎病例,images/fake_news_image/10028.jpg,1
9011,山东齐河高中生称家被强拆 地方政府发声,images/fake_news_image/2850.jpg,1
9012,中国队获得东京奥运乒乓球女团冠军,images/real_news_image/3580.jpg,0
9013,寒潮再度来袭 多地气温将创今冬新低,images/real_news_image/13956.jpg,0
9014,“中法文明交流互鉴：回顾与展望”学术研讨会在巴黎举行,images/real_news_image/15282.jpg,0
9015,香港金管局发表可持续金融分类目录 促进绿色资金融通,images/real_news_image/15309.jpg,0
9016,自费的第二类疫苗不用打,images/fake_news_image/4776.jpg,1
9017,保护环境人人有责，但可别“好心办坏事”          ,images/fake_news_image/4757.jpg,1
9018,南京西路商圈正集体调整 中信泰富关门,images/fake_news_image/7785.jpg,1
9019,广西广东等地仍有较强降雨 西北地区多降水天气,images/real_news_image/5916.jpg,0
9020,塔利班高层飞抵喀布尔红旗车接机,images/fake_news_image/5673.jpg,1
9021,石家庄市住宅区禁止养狗或进行捕杀,images/fake_news_image/3217.jpg,1
9022,"“疫苗护照”如何获认可,打疫苗致血库紧张",images/fake_news_image/9563.jpg,1
9023,谈到中国青年，外国小哥哥小姐姐们聊嗨了！,images/real_news_image/5981.jpg,0
9024,吉林四平：一网感知态势“数字四平”助力城市治理变“智理”,images/real_news_image/7179.jpg,0
9025,【小新的vlog】从“制”造到“智”造：行走巴黎，遇见中国,images/real_news_image/7866.jpg,0
9026,国台办：大陆方面愿向花莲地震灾区捐赠活动板房,images/real_news_image/15926.jpg,0
9027,中国“拼经济”为世界经济注入暖流,images/real_news_image/6410.jpg,0
9028,草原剪纸“出海”记：一剪一刀“教”四方,images/real_news_image/10315.jpg,0
9029,黄埔五期程子华之女：父亲心目中的英雄是戚继光,images/real_news_image/15105.jpg,0
9030,消毒就是灭菌、消毒剂越浓越好,images/fake_news_image/4935.jpg,1
9031,“2023年4月1日起实施新交规”,images/fake_news_image/8890.jpg,1
9032,“互助献血”现象 ：患者做手术 亲友花2000元找人献血,images/real_news_image/13346.jpg,0
9033,经常吃含酵母的食物对身体有害,images/fake_news_image/9212.jpg,1
9034,退休职工养老金能否按时足额发放,images/fake_news_image/10224.jpg,1
9035,文旅部：坚决遏制“不合理低价游”等市场乱象,images/real_news_image/4021.jpg,0
9036,特朗普回应拜登退选演讲 发布“合影”照片,images/real_news_image/9053.jpg,0
9037,"冷冻肉=僵尸肉,肉在冰箱到底可以放多久",images/fake_news_image/10178.jpg,1
9038,最高检发布个人信息保护检察公益诉讼典型案例,images/real_news_image/4323.jpg,0
9039,中美气候行动工作组甲烷小组组长视频会议召开,images/real_news_image/16196.jpg,0
9040,书记院长落马背后，医药领域贪腐有啥新动向？,images/real_news_image/4689.jpg,0
9041,由于疫情形势严峻，国外航班到北京先停成都，成都预留3万张床位,images/fake_news_image/6503.jpg,1
9042,中新真探：吃味精会导致秃头吗？,images/real_news_image/12763.jpg,0
9043,G7国家驻日大使未参加原子弹爆炸79周年和平祈愿仪式 外交部回应,images/real_news_image/7761.jpg,0
9044,四部门有序开展智能网联汽车准入和上路通行试点,images/real_news_image/12734.jpg,0
9045,俄外交部报告：美国在国内外严重侵犯人权 滥用武力和监控,images/real_news_image/5291.jpg,0
9046,中国古代“晋国”特展亮相南京博物院,images/real_news_image/10046.jpg,0
9047,亚阿冲突持续 纳卡地区一医院被炸,images/real_news_image/14602.jpg,0
9048,：刘震云获摩洛哥国家级文学奖,images/fake_news_image/7606.jpg,1
9049,推动医防融合 消除肝炎危害,images/real_news_image/4867.jpg,0
9050,20号上午！新疆一感染者怒烧公交，活活烧死47死亡，现场惨叫惊天！！,images/fake_news_image/6621.jpg,1
9051,网购遭遇“货不对板” 适用“退一赔三”,images/real_news_image/15894.jpg,0
9052,乌克兰农民举办展销会出售坦克,images/fake_news_image/6238.jpg,1
9053,“特种兵式存款”听过吗？储户跨省开卡存款挣利息,images/real_news_image/2826.jpg,0
9054,京广高铁全线实现常态化按时速350公里运营,images/real_news_image/11860.jpg,0
9055,深圳公安抓获6次谎报飞机有炸弹嫌疑人,images/fake_news_image/3664.jpg,1
9056,（经济观察）中国会展业驶入回暖“快车道”,images/real_news_image/3535.jpg,0
9057,罗湖海关连续查获两名旅客违规携带美元出境案,images/real_news_image/15715.jpg,0
9058,明查 | 北极现自然奇观，超级月亮遮挡太阳,images/fake_news_image/6161.jpg,1
9059,杭州良渚文化大走廊上增添文化新地标,images/real_news_image/9868.jpg,0
9060,“青绿”编导新作再“燃”：以舞演“武”呈东方之美,images/real_news_image/6290.jpg,0
9061,北美票房：“加菲猫”和“疯狂的麦克斯”助推北美周末票房破亿,images/real_news_image/13449.jpg,0
9062,长春市8、9、10号静默三天,images/fake_news_image/8028.jpg,1
9063,“嫦娥六号”月背“挖土”归来 能量满满又科学“瘦身”,images/real_news_image/11100.jpg,0
9064,拜登又“打小抄”？ 白宫新闻秘书：“完全正常”,images/real_news_image/3407.jpg,0
9065,教育厅要求各地征订上述实用手册或指南。,images/fake_news_image/9526.jpg,1
9066,20%新冠男康复者精液中完全无精子，失去生育能力,images/fake_news_image/8202.jpg,1
9067,86岁意大利前总理贝卢斯科尼被曝患白血病，已入ICU治疗,images/real_news_image/4981.jpg,0
9068,内蒙古赤峰市矿业公司塌陷事故救援正在进行中,images/real_news_image/13471.jpg,0
9069,东部战区位台岛周边开展联合演习 国防部回应,images/real_news_image/13593.jpg,0
9070,雪域高原上的“雪狼”特警队,images/real_news_image/11122.jpg,0
9071,又到一年柳絮纷飞 医生：市民外出需保湿防晒,images/real_news_image/16078.jpg,0
9072,四川绵阳：巡护员与野生“滚滚”同框合拍,images/real_news_image/4444.jpg,0
9073,心搏骤停！只需捏捏腋窝抬抬手,images/fake_news_image/3276.jpg,1
9074,受天气影响 深圳机场启动大面积航延橙色响应,images/real_news_image/15579.jpg,0
9075,美国CDC公布新冠疫苗成分，内含甲醛和流产胎儿细胞,images/fake_news_image/6404.jpg,1
9076,儿童腹痛就是肚里有虫子,images/fake_news_image/10124.jpg,1
9077,土耳其阿夫兰湖因干旱萎缩 850公顷淡水湖干涸见底,images/real_news_image/3161.jpg,0
9078,突发！墨西哥新莱昂州竞选活动舞台坍塌 已致5死50伤,images/real_news_image/13717.jpg,0
9079,北京有地铁因疫情被“扣车”，乘客滞留接受核酸检测,images/fake_news_image/8048.jpg,1
9080,通讯：漠海迎神舟 列阵护凯旋,images/real_news_image/15505.jpg,0
9081,第135届广交会二期闭幕 “超级流量”效应持续显现,images/real_news_image/15917.jpg,0
